,Entropy,Divergency,Complexity
9402,0.9035505252061721,0.17644681329385922,0.15942861082262189
9403,0.9035441232219036,0.1764553151232421,0.15943516299087448
9404,0.9035376998466719,0.1764638488900397,0.15944174013219714
9405,0.9035312550417718,0.1764724146753891,0.1594483423119063
9406,0.9035247887683705,0.17648101256074009,0.15945496959557082
9407,0.903518300987508,0.17648964262785924,0.15946162204901584
9408,0.9035117916600943,0.17649830495882832,0.1594682997383207
9409,0.9035052607469111,0.17650699963604796,0.15947500272982246
9410,0.9034987082086084,0.17651572674223964,0.15948173109011723
9411,0.903492134005708,0.17652448636044699,0.15948848488606174
9412,0.903485538098598,0.17653327857403586,0.1594952641847725
9413,0.9034789204475356,0.17654210346669982,0.1595020690536311
9414,0.903472281012645,0.17655096112245786,0.1595088995602818
9415,0.9034656197539168,0.17655985162565851,0.15951575577263516
9416,0.9034589366312079,0.17656877506098104,0.15952263775886888
9417,0.9034522316042408,0.1765777315134382,0.1595295455874302
9418,0.9034455046326012,0.17658672106837572,0.1595364793270351
9419,0.9034387556757403,0.17659574381147597,0.15954343904667165
9420,0.9034319846929709,0.17660479982876048,0.15955042481560194
9421,0.9034251916434699,0.1766138892065891,0.1595574367033613
9422,0.9034183764862748,0.1766230120316647,0.1595644747797623
9423,0.9034115391802849,0.17663216839103293,0.15957153911489433
9424,0.9034046796842591,0.17664135837208556,0.15957862977912637
9425,0.9033977979568163,0.17665058206256118,0.15958574684310764
9426,0.903390893956434,0.17665983955054826,0.15959289037777
9427,0.9033839676414492,0.1766691309244864,0.1596000604543292
9428,0.9033770189700545,0.17667845627316894,0.15960725714428647
9429,0.9033700479003002,0.17668781568574318,0.15961448051942922
9430,0.9033630543900921,0.1766972092517148,0.15962173065183433
9431,0.9033560383971918,0.17670663706094747,0.1596290076138679
9432,0.9033489998792148,0.17671609920366682,0.15963631147818852
9433,0.9033419387936306,0.17672559577046199,0.15964364231774858
9434,0.9033348550977613,0.17673512685228632,0.15965100020579454
9435,0.9033277487487811,0.17674469254046038,0.15965838521586956
9436,0.9033206197037166,0.17675429292667522,0.1596657974218165
9437,0.9033134679194431,0.1767639281029923,0.15967323689777707
9438,0.9033062933526873,0.1767735981618462,0.1596807037181947
9439,0.9032990959600244,0.1767833031960477,0.1596881979578168
9440,0.9032918756978775,0.1767930432987851,0.15969571969169566
9441,0.9032846325225173,0.17680281856362678,0.15970326899519094
9442,0.9032773663900612,0.17681262908452264,0.15971084594397034
9443,0.9032700772564721,0.17682247495580636,0.15971845061401183
9444,0.9032627650775582,0.17683235627219843,0.15972608308160585
9445,0.9032554298089716,0.1768422731288086,0.15973374342335755
9446,0.9032480714062073,0.17685222562113548,0.15974143171618607
9447,0.9032406898246034,0.1768622138450721,0.15974914803732945
9448,0.9032332850193393,0.17687223789690626,0.1597568924643447
9449,0.9032258569454348,0.17688229787332313,0.15976466507510995
9450,0.9032184055577505,0.17689239387140718,0.159772465947826
9451,0.9032109308109848,0.1769025259886453,0.15978029516101877
9452,0.903203432659675,0.17691269432292944,0.15978815279354167
9453,0.9031959110581955,0.17692289897255706,0.15979603892457575
9454,0.9031883659607572,0.17693314003623495,0.15980395363363287
9455,0.9031807973214063,0.17694341761308144,0.15981189700055745
9456,0.9031732050940237,0.17695373180262933,0.159819869105529
9457,0.9031655892323237,0.17696408270482594,0.1598278700290618
9458,0.9031579496898536,0.17697447042003833,0.15983589985200947
9459,0.9031502864199925,0.17698489504905446,0.15984395865556586
9460,0.9031425993759506,0.17699535669308566,0.15985204652126694
9461,0.9031348885107681,0.17700585545376946,0.1598601635309932
9462,0.9031271537773139,0.17701639143317083,0.15986830976697047
9463,0.9031193951282853,0.17702696473378687,0.1598764853117739
9464,0.9031116125162065,0.17703757545854776,0.15988469024832866
9465,0.9031038058934285,0.17704822371082002,0.15989292465991273
9466,0.9030959752121268,0.17705890959440795,0.15990118863015765
9467,0.9030881204243018,0.17706963321355756,0.1599094822430522
9468,0.9030802414817767,0.17708039467295894,0.15991780558294408
9469,0.903072338336197,0.1770911940777488,0.15992615873454188
9470,0.9030644109390302,0.17710203153351153,0.15993454178291616
9471,0.9030564592415632,0.1771129071462851,0.15994295481350398
9472,0.9030484831949028,0.17712382102256055,0.15995139791210874
9473,0.9030404827499738,0.17713477326928675,0.15995987116490387
9474,0.9030324578575181,0.17714576399387275,0.15996837465843472
9475,0.9030244084680944,0.1771567933041899,0.15997690847962057
9476,0.9030163345320761,0.17716786130857431,0.159985472715756
9477,0.9030082359996505,0.1771789681158312,0.15999406745451505
9478,0.9030001128208186,0.17719011383523683,0.16000269278395254
9479,0.9029919649453928,0.17720129857654116,0.16001134879250614
9480,0.9029837923229971,0.1772125224499704,0.16002003556899855
9481,0.9029755949030644,0.17722378556623136,0.1600287532026409
9482,0.9029673726348377,0.1772350880365125,0.16003750178303386
9483,0.9029591254673662,0.17724642997248827,0.16004628140017077
9484,0.9029508533495068,0.17725781148632105,0.1600550921444396
9485,0.9029425562299208,0.17726923269066586,0.16006393410662648
9486,0.9029342340570747,0.17728069369867044,0.16007280737791588
9487,0.9029258867792381,0.17729219462398157,0.16008171204989582
9488,0.9029175143444821,0.17730373558074472,0.16009064821455732
9489,0.9029091167006791,0.1773153166836114,0.16009961596430075
9490,0.902900693795501,0.17732693804773686,0.16010861539193344
9491,0.9028922455764185,0.17733859978878813,0.16011764659067668
9492,0.9028837719906995,0.177350302022945,0.16012670965416637
9493,0.902875272985408,0.17736204486690246,0.16013580467645475
9494,0.9028667485074038,0.17737382843787539,0.1601449317520146
9495,0.9028581985033391,0.17738565285360128,0.16015409097574115
9496,0.9028496229196599,0.1773975182323432,0.16016328244295455
9497,0.9028410217026029,0.17740942469289356,0.16017250624940302
9498,0.9028323947981952,0.17742137235457625,0.1601817624912644
9499,0.9028237421522529,0.1774333613372521,0.16019105126515082
9500,0.9028150637103793,0.17744539176131974,0.1602003726681091
9501,0.9028063594179645,0.17745746374772142,0.1602097267976258
9502,0.902797629220183,0.1774695774179446,0.16021911375162812
9503,0.9027888730619945,0.17748173289402538,0.1602285336284871
9504,0.9027800908881396,0.17749393029855393,0.16023798652702162
9505,0.902771282643141,0.17750616975467576,0.16024747254649976
9506,0.9027624482713013,0.17751845138609634,0.1602569917866423
9507,0.9027535877167009,0.17753077531708472,0.16026654434762577
9508,0.9027447009231989,0.1775431416724765,0.16027613033008495
9509,0.9027357878344285,0.1775555505776776,0.1602857498351155
9510,0.902726848393799,0.17756800215866916,0.16029540296427872
9511,0.9027178825444919,0.17758049654200936,0.16030508981960215
9512,0.9027088902294607,0.17759303385483705,0.16031481050358298
9513,0.902699871391429,0.1776056142248781,0.16032456511919324
9514,0.9026908259728905,0.17761823778044641,0.16033435376988045
9515,0.9026817539161051,0.1776309046504494,0.1603441765595721
9516,0.9026726551630996,0.1776436149643896,0.1603540335926769
9517,0.902663529655665,0.177656368852372,0.16036392497409083
9518,0.9026543773353565,0.17766916644510491,0.160373850809198
9519,0.9026451981434895,0.17768200787390517,0.1603838112038742
9520,0.9026359920211416,0.17769489327070184,0.16039380626449085
9521,0.9026267589091477,0.17770782276804084,0.16040383609791795
9522,0.9026174987481012,0.17772079649908776,0.16041390081152687
9523,0.9026082114783499,0.17773381459763288,0.16042400051319405
9524,0.9025988970399974,0.1777468771980949,0.16043413531130432
9525,0.902589555372899,0.17775998443552482,0.1604443053147538
9526,0.9025801864166617,0.17777313644561155,0.1604545106329547
9527,0.9025707901106423,0.17778633336468316,0.16046475137583613
9528,0.9025613663939455,0.1777995753297152,0.16047502765385097
9529,0.902551915205422,0.17781286247833042,0.16048533957797545
9530,0.9025424364836678,0.17782619494880703,0.160495687259716
9531,0.9025329301670223,0.17783957288008043,0.1605060708111107
9532,0.9025233961935666,0.17785299641174993,0.16051649034473475
9533,0.9025138345011212,0.17786646568407993,0.16052694597370107
9534,0.9025042450272455,0.17787998083800777,0.1605374378116671
9535,0.9024946277092353,0.17789354201514568,0.1605479659728361
9536,0.9024849824841216,0.1779071493577868,0.1605585305719622
9537,0.9024753092886685,0.17792080300891047,0.16056913172435475
9538,0.9024656080593715,0.1779345031121838,0.1605797695458791
9539,0.9024558787324564,0.17794824981196888,0.16059044415296303
9540,0.9024461212438764,0.17796204325332748,0.16060115566260033
9541,0.9024363355293119,0.17797588358202515,0.16061190419235422
9542,0.9024265215241672,0.17798977094453516,0.16062268986036016
9543,0.9024166791635698,0.1780037054880442,0.16063351278533095
9544,0.9024068083823673,0.178017687360459,0.1606443730865619
9545,0.9023969091151278,0.17803171671040724,0.16065527088393156
9546,0.9023869812961351,0.17804579368724596,0.16066620629790837
9547,0.90237702485939,0.17805991844106492,0.1606771794495538
9548,0.902367039738606,0.17807409112269312,0.16068819046052737
9549,0.9023570258672081,0.17808831188370133,0.1606992394530885
9550,0.9023469831783317,0.17810258087640957,0.160710326550103
9551,0.9023369116048197,0.17811689825389168,0.16072145187504652
9552,0.9023268110792212,0.17813126416998007,0.16073261555200846
9553,0.9023166815337887,0.17814567877927134,0.1607438177056964
9554,0.9023065229004771,0.17816014223713172,0.16075505846144075
9555,0.9022963351109414,0.17817465469970156,0.1607663379451982
9556,0.9022861180965346,0.17818921632390264,0.16077765628355775
9557,0.9022758717883056,0.17820382726744158,0.16078901360374348
9558,0.9022655961169967,0.17821848768881698,0.1608004100336201
9559,0.9022552910130428,0.17823319774732388,0.1608118457016969
9560,0.9022449564065683,0.17824795760305956,0.16082332073713232
9561,0.9022345922273852,0.1782627674169302,0.16083483526973924
9562,0.9022241984049916,0.17827762735065492,0.16084638942998844
9563,0.902213774868568,0.17829253756677388,0.16085798334901502
9564,0.902203321546977,0.17830749822865094,0.1608696171586206
9565,0.9021928383687601,0.17832250950048256,0.16088129099128054
9566,0.9021823252621355,0.17833757154730304,0.1608930049801483
9567,0.9021717821549968,0.17835268453498845,0.16090475925905848
9568,0.9021612089749086,0.17836784863026578,0.16091655396253407
9569,0.9021506056491074,0.1783830640007164,0.1609283892257898
9570,0.9021399721044963,0.17839833081478446,0.16094026518473833
9571,0.9021293082676441,0.17841364924178113,0.16095218197599412
9572,0.9021186140647841,0.178429019451893,0.16096413973688012
9573,0.9021078894218092,0.1784444416161852,0.16097613860543009
9574,0.9020971342642711,0.17845991590661198,0.16098817872039747
9575,0.9020863485173785,0.17847544249601974,0.1610002602212578
9576,0.9020755321059931,0.17849102155815574,0.16101238324821562
9577,0.902064684954628,0.1785066532676726,0.1610245479422081
9578,0.9020538069874452,0.17852233780013801,0.1610367544449132
9579,0.9020428981282533,0.1785380753320381,0.16104900289875207
9580,0.9020319583005053,0.17855386604078605,0.16106129344689632
9581,0.9020209874272943,0.1785697101047294,0.16107362623327373
9582,0.9020099854313535,0.17858560770315524,0.16108600140257245
9583,0.9019989522350516,0.1786015590162983,0.16109841910024778
9584,0.9019878877603908,0.17861756422534916,0.16111087947252864
9585,0.9019767919290053,0.17863362351245868,0.1611233826664212
9586,0.9019656646621567,0.17864973706074655,0.16113592882971578
9587,0.9019545058807324,0.17866590505431001,0.16114851811099404
9588,0.901943315505244,0.17868212767822825,0.16116115065963252
9589,0.9019320934558214,0.1786984051185721,0.1611738266258102
9590,0.9019208396522138,0.17871473756241107,0.16118654616051484
9591,0.9019095540137841,0.17873112519781922,0.16119930941554694
9592,0.9018982364595077,0.17874756821388607,0.1612121165435294
9593,0.9018868869079689,0.17876406680072043,0.16122496769790995
9594,0.9018755052773579,0.17878062114946172,0.1612378630329707
9595,0.901864091485469,0.17879723145228563,0.16125080270383269
9596,0.9018526454496962,0.17881389790241206,0.1612637868664622
9597,0.9018411670870315,0.178830620694115,0.16127681567767893
9598,0.9018296563140612,0.17884740002272803,0.16128988929516025
9599,0.9018181130469629,0.17886423608465468,0.16130300787744978
9600,0.9018065372015032,0.1788811290773759,0.1613161715839635
9601,0.9017949286930337,0.17889807919945772,0.16132938057499566
9602,0.9017832874364883,0.17891508665056083,0.1613426350117269
9603,0.9017716133463803,0.1789321516314478,0.16135593505622983
9604,0.9017599063367989,0.17894927434399382,0.161369280871478
9605,0.9017481663214061,0.17896645499119232,0.16138267262135012
9606,0.9017363932134336,0.17898369377716639,0.1613961104706397
9607,0.9017245869256791,0.17900099090717694,0.16140959458506138
9608,0.9017127473705042,0.17901834658763063,0.16142312513125756
9609,0.9017008744598289,0.17903576102609026,0.16143670227680654
9610,0.9016889681051311,0.1790532344312832,0.1614503261902299
9611,0.9016770282174408,0.17907076701311017,0.1614639970409989
9612,0.9016650547073376,0.17908835898265618,0.161477714999544
9613,0.9016530474849469,0.17910601055219805,0.16149148023726043
9614,0.9016410064599379,0.1791237219352157,0.16150529292651794
9615,0.9016289315415177,0.17914149334639998,0.1615191532406665
9616,0.9016168226384291,0.17915932500166382,0.1615330613540458
9617,0.9016046796589476,0.1791772171181518,0.16154701744199296
9618,0.9015925025108762,0.17919516991424922,0.16156102168084963
9619,0.9015802911015421,0.17921318360959382,0.1615750742479717
9620,0.9015680453377943,0.17923125842508308,0.16158917532173525
9621,0.9015557651259988,0.17924939458288852,0.16160332508154812
9622,0.901543450372034,0.1792675923064624,0.1616175237078552
9623,0.9015311009812891,0.17928585182054924,0.16163177138214802
9624,0.9015187168586571,0.17930417335119822,0.16164606828697445
9625,0.9015062979085345,0.17932255712577141,0.16166041460594588
9626,0.9014938440348146,0.17934100337295597,0.16167481052374671
9627,0.9014813551408842,0.17935951232277492,0.16168925622614325
9628,0.9014688311296202,0.17937808420659695,0.16170375189999153
9629,0.9014562719033851,0.17939671925715,0.16171829773324864
9630,0.9014436773640218,0.1794154177085309,0.1617328939149801
9631,0.9014310474128521,0.17943417979621568,0.16174754063536873
9632,0.9014183819506696,0.1794530057570751,0.16176223808572682
9633,0.9014056808777368,0.17947189582938133,0.16177698645850172
9634,0.9013929440937813,0.1794908502528231,0.16179178594728824
9635,0.9013801714979898,0.17950986926851692,0.1618066367468375
9636,0.9013673629890052,0.17952895311901818,0.16182153905306615
9637,0.9013545184649221,0.1795481020483348,0.1618364930630675
9638,0.9013416378232806,0.17956731630193826,0.1618514989751201
9639,0.9013287209610638,0.17958659612677683,0.1618665569886989
9640,0.9013157677746919,0.17960594177128783,0.1618816673044849
9641,0.9013027781600182,0.17962535348541017,0.1618968301243755
9642,0.9012897520123243,0.179644831520599,0.16191204565149647
9643,0.9012766892263145,0.17966437612983466,0.16192731409020866
9644,0.9012635896961128,0.17968398756764156,0.16194263564612432
9645,0.9012504533152552,0.17970366609009555,0.16195801052611186
9646,0.9012372799766882,0.1797234119548423,0.16197343893831187
9647,0.9012240695727612,0.17974322542110813,0.16198892109214527
9648,0.9012108219952226,0.17976310674971444,0.1620044571983251
9649,0.9011975371352142,0.17978305620309276,0.162020047468869
9650,0.9011842148832665,0.1798030740452963,0.1620356921171082
9651,0.9011708551292931,0.17982316054201777,0.1620513913577023
9652,0.9011574577625859,0.17984331596059921,0.16206714540664707
9653,0.9011440226718097,0.17986354057005272,0.16208295448129156
9654,0.9011305497449956,0.17988383464106877,0.16209881880034419
9655,0.9011170388695376,0.17990419844603522,0.16211473858388895
9656,0.9011034899321855,0.17992463225905145,0.16213071405339635
9657,0.9010899028190399,0.17994513635594364,0.16214674543173613
9658,0.9010762774155467,0.17996571101427977,0.16216283294318928
9659,0.901062613606491,0.17998635651338585,0.16217897681346113
9660,0.9010489112759911,0.18000707313436143,0.16219517726969407
9661,0.9010351703074939,0.18002786116009575,0.16221143454048076
9662,0.9010213905837676,0.18004872087528465,0.1622277488558776
9663,0.9010075719868962,0.18006965256644533,0.16224412044741687
9664,0.9009937143982739,0.18009065652193437,0.16226054954812139
9665,0.900979817698598,0.18011173303196396,0.16227703639251745
9666,0.9009658817678637,0.18013288238861927,0.16229358121664925
9667,0.9009519064853575,0.1801541048858752,0.16231018425809232
9668,0.9009378917296501,0.18017540081961472,0.16232684575596837
9669,0.9009238373785913,0.18019677048764451,0.16234356595095797
9670,0.9009097433093024,0.18021821418971562,0.16236034508531758
9671,0.9008956093981698,0.18023973222753842,0.16237718340289117
9672,0.9008814355208393,0.18026132490480443,0.16239408114912865
9673,0.9008672215522081,0.18028299252720112,0.16241103857109718
9674,0.9008529673664184,0.18030473540243386,0.16242805591749945
9675,0.9008386728368509,0.18032655384024168,0.16244513343868627
9676,0.9008243378361172,0.18034844815242068,0.16246227138667566
9677,0.9008099622360531,0.1803704186528392,0.1624794700151652
9678,0.9007955459077115,0.18039246565745987,0.16249672957954966
9679,0.9007810887213547,0.18041458948435937,0.1625140503369375
9680,0.9007665905464473,0.18043679045374783,0.16253143254616617
9681,0.9007520512516493,0.18045906888799026,0.1625488764678199
9682,0.9007374707048075,0.18048142511162577,0.16256638236424492
9683,0.9007228487729483,0.1805038594513906,0.16258395049956842
9684,0.9007081853222709,0.18052637223623724,0.16260158113971404
9685,0.9006934802181378,0.18054896379735744,0.16261927455242042
9686,0.9006787333250684,0.18057163446820326,0.16263703100725857
9687,0.9006639445067302,0.18059438458450905,0.16265485077564934
9688,0.90064911362593,0.18061721448431473,0.16267273413088254
9689,0.9006342405446081,0.18064012450798664,0.162690681348134
9690,0.9006193251238268,0.18066311499824195,0.162708692704485
9691,0.9006043672237649,0.18068618630017186,0.16272676847894157
9692,0.9005893667037063,0.18070933876126422,0.16274490895245247
9693,0.9005743234220341,0.1807325727314278,0.16276311440792915
9694,0.9005592372362196,0.18075588856301567,0.1627813851302645
9695,0.9005441080028153,0.1807792866108517,0.16279972140635474
9696,0.900528935577444,0.18080276723225347,0.16281812352511757
9697,0.9005137198147911,0.18082633078705698,0.16283659177751256
9698,0.9004984605685954,0.18084997763764457,0.16285512645656383
9699,0.900483157691638,0.1808737081489678,0.16287372785737828
9700,0.9004678110357351,0.18089752268857553,0.16289239627716884
9701,0.9004524204517272,0.1809214216266398,0.16291113201527527
9702,0.9004369857894691,0.18094540533598122,0.16292993537318465
9703,0.9004215068978206,0.18096947419209922,0.16294880665455624
9704,0.9004059836246361,0.18099362857319645,0.16296774616524098
9705,0.9003904158167554,0.1810178688602097,0.1629867542133071
9706,0.900374803319992,0.1810421954368347,0.16300583110905958
9707,0.9003591459791236,0.18106660868955793,0.16302497716506653
9708,0.9003434436378813,0.18109110900768438,0.1630441926961815
9709,0.9003276961389391,0.1811156967833662,0.16306347801956675
9710,0.9003119033239025,0.18114037241163428,0.163082833454719
9711,0.9002960650332986,0.1811651362904279,0.16310225932349348
9712,0.9002801811065635,0.18118998882062476,0.16312175595012826
9713,0.9002642513820319,0.18121493040607287,0.1631413236612702
9714,0.9002482756969257,0.1812399614536217,0.1631609627860002
9715,0.9002322538873422,0.18126508237315525,0.16318067365586028
9716,0.9002161857882419,0.18129029357762297,0.16320045660487836
9717,0.9002000712334373,0.18131559548307352,0.16322031196959588
9718,0.90018391005558,0.1813409885086882,0.16324024008909493
9719,0.900167702086149,0.18136647307681514,0.1632602413050261
9720,0.9001514471554384,0.1813920496130025,0.16328031596163528
9721,0.9001351450925437,0.18141771854603478,0.16330046440579327
9722,0.9001187957253503,0.18144348030796653,0.16332068698702315
9723,0.9001023988805196,0.18146933533416082,0.16334098405753159
9724,0.9000859543834758,0.1814952840633227,0.16336135597223586
9725,0.9000694620583936,0.18152132693753717,0.16338180308879485
9726,0.9000529217281829,0.18154746440230823,0.1634023257676408
9727,0.9000363332144765,0.1815736969065944,0.16342292437200795
9728,0.9000196963376156,0.1816000249028486,0.16344359926796523
9729,0.900003010916635,0.18162644884705775,0.16346435082444818
9730,0.8999862767692499,0.18165296919878102,0.16348517941329016
9731,0.8999694937118408,0.18167958642119136,0.1635060854092562
9732,0.8999526615594376,0.18170630098111581,0.16352706919007542
9733,0.8999357801257065,0.18173311334907813,0.16354813113647607
9734,0.8999188492229331,0.18176002399933874,0.16356927163221763
9735,0.899901868662008,0.18178703340993937,0.16359049106412735
9736,0.8998848382524107,0.181814142062746,0.163611789822135
9737,0.899867757802193,0.18184135044349248,0.16363316829930838
9738,0.8998506271179635,0.1818686590418263,0.16365462689189048
9739,0.8998334460048717,0.18189606835135305,0.1636761659993357
9740,0.8998162142665892,0.1819235788696827,0.16369778602434715
9741,0.8997989317052958,0.18195119109847707,0.1637194873729158
9742,0.899781598121659,0.18197890554349644,0.16374127045435766
9743,0.8997642133148193,0.18200672271464888,0.1637631356813545
9744,0.8997467770823703,0.1820346431260392,0.1637850834699932
9745,0.899729289220342,0.18206266729601828,0.16380711423980612
9746,0.8997117495231827,0.18209079574723333,0.1638292284138118
9747,0.8996941577837386,0.18211902900667998,0.1638514264185572
9748,0.8996765137932365,0.1821473676057555,0.1638737086841612
9749,0.8996588173412644,0.18217581208030978,0.16389607564435593
9750,0.8996410682157515,0.18220436297070086,0.16391852773653184
9751,0.8996232662029484,0.18223302082184833,0.1639410654017811
9752,0.8996054110874075,0.1822617861832909,0.16396368908494457
9753,0.8995875026519623,0.18229065960924096,0.163986399234656
9754,0.899569540677706,0.18231964165864378,0.16400919630339014
9755,0.8995515249439712,0.1823487328952345,0.16403208074750908
9756,0.899533455228308,0.18237793388759793,0.16405505302731088
9757,0.8995153313064623,0.18240724520923082,0.16407811360708038
9758,0.8994971529523537,0.18243666743859935,0.16410126295513547
9759,0.8994789199380523,0.1824662011592049,0.164124501543881
9760,0.899460632033757,0.1824958469596465,0.16414782984985943
9761,0.899442289007771,0.18252560543368362,0.16417124835380165
9762,0.8994238906264791,0.18255547718030543,0.16419475754068374
9763,0.8994054366543218,0.1825854628037923,0.16421835789977623
9764,0.8993869268537741,0.18261556291378894,0.16424204992470468
9765,0.8993683609853166,0.18264577812536936,0.16426583411350124
9766,0.8993497388074139,0.18267610905910903,0.16428971096866435
9767,0.8993310600764852,0.18270655634115593,0.16431368099721583
9768,0.8993123245468819,0.18273712060330158,0.16433774471075904
9769,0.899293531970857,0.18276780248305732,0.1643619026255406
9770,0.8992746820985419,0.1827986026237271,0.16438615526250988
9771,0.8992557746779154,0.18282952167448496,0.1644105031473817
9772,0.8992368094547777,0.18286056029045392,0.16443494681070078
9773,0.8992177861727212,0.18289171913278116,0.1644594867879026
9774,0.8991987045731012,0.18292299886872337,0.16448412361938292
9775,0.8991795643950068,0.18295440017172548,0.16450885785056188
9776,0.8991603653752309,0.1829859237215045,0.16453369003195212
9777,0.8991411072482381,0.1830175702041359,0.16455862071922892
9778,0.8991217897461358,0.1830493403121369,0.164583650473298
9779,0.8991024125986405,0.18308123474455845,0.16460877986037056
9780,0.8990829755330466,0.18311325420707156,0.16463400945203308
9781,0.8990634782741926,0.1831453994120591,0.16465933982532213
9782,0.8990439205444292,0.1831776710787102,0.1646847715628015
9783,0.8990243020635826,0.1832100699331128,0.1647103052526369
9784,0.8990046225489219,0.18324259670835064,0.16473594148867507
9785,0.8989848817151235,0.18327525214460236,0.16476168087052478
9786,0.8989650792742337,0.18330803698923956,0.16478752400363592
9787,0.8989452149356327,0.18334095199692957,0.16481347149938338
9788,0.8989252884059985,0.18337399792973966,0.1648395239751522
9789,0.8989052993892662,0.18340717555724126,0.16486568205442168
9790,0.8988852475865913,0.18344048565661888,0.16489194636685442
9791,0.8988651326963086,0.18347392901277843,0.16491831754838418
9792,0.8988449544138936,0.1835075064184613,0.16494479624130914
9793,0.8988247124319195,0.18354121867435536,0.1649713830943815
9794,0.8988044064400165,0.18357506658921297,0.16499807876290407
9795,0.8987840361248285,0.18360905097996966,0.16502488390882653
9796,0.8987636011699701,0.1836431726718631,0.16505179920084231
9797,0.8987431012559813,0.18367743249855828,0.16507882531449045
9798,0.898722536060284,0.18371183130227153,0.16510596293225654
9799,0.8987019052571327,0.18374636993389823,0.16513321274367626
9800,0.8986812085175709,0.18378104925314603,0.16516057544544452
9801,0.8986604455093808,0.18381587012866374,0.16518805174151946
9802,0.8986396158970354,0.18385083343818137,0.16521564234323716
9803,0.8986187193416473,0.18388594006864528,0.16524334796942092
9804,0.8985977555009194,0.18392119091636308,0.16527116934649994
9805,0.8985767240290908,0.1839565868871439,0.16529910720862256
9806,0.8985556245768862,0.1839921288964488,0.16532716229777952
9807,0.8985344567914596,0.18402781786954084,0.16535533536392555
9808,0.8985132203163395,0.18406365474163594,0.1653836271651022
9809,0.8984919147913727,0.1840996404580623,0.16541203846756766
9810,0.8984705398526676,0.18413577597441846,0.1654405700459256
9811,0.8984490951325328,0.1841720622567383,0.165469222683259
9812,0.8984275802594195,0.18420850028165536,0.16549799717126423
9813,0.8984059948578591,0.18424509103657602,0.1655268943103919
9814,0.8983843385483998,0.18428183551985017,0.1655559149099856
9815,0.8983626109475444,0.18431873474095242,0.16558505978842988
9816,0.898340811667683,0.18435578972065972,0.16561432977329413
9817,0.8983189403170267,0.18439300149124044,0.16564372570148705
9818,0.8982969964995405,0.18443037109664115,0.16567324841940842
9819,0.8982749798148715,0.18446789959268237,0.16570289878310848
9820,0.8982528898582792,0.18450558804725423,0.1657326776584473
9821,0.8982307262205615,0.18454343754052113,0.16576258592126114
9822,0.8982084884879814,0.18458144916512711,0.16579262445753
9823,0.8981861762421883,0.18461962402640772,0.16582279416354959
9824,0.898163789060144,0.18465796324260708,0.16585309594610878
9825,0.8981413265140387,0.1846964679450972,0.1658835307226672
9826,0.8981187881712123,0.18473513927860688,0.16591409942154253
9827,0.89809617359407,0.18477397840145093,0.16594480298209643
9828,0.8980734823399975,0.18481298648576774,0.16597564235492834
9829,0.8980507139612726,0.18485216471776272,0.16600661850207357
9830,0.898027868004977,0.1848915142979541,0.16603773239720346
9831,0.8980049440129041,0.1849310364414295,0.16606898502583423
9832,0.897981941521466,0.18497073237810258,0.16610037738553604
9833,0.8979588600615972,0.18501060335298208,0.1661319104861521
9834,0.8979356991586563,0.18505065062644277,0.16616358535001913
9835,0.8979124583323257,0.18509087547450392,0.16619540301219418
9836,0.8978891370965094,0.18513127918911718,0.1662273645206894
9837,0.8978657349592264,0.18517186307845598,0.16625947093670712
9838,0.8978422514225034,0.18521262846721948,0.16629172333488798
9839,0.8978186859822636,0.18525357669693576,0.16632412280355735
9840,0.8977950381282136,0.1852947091262808,0.1663566704449855
9841,0.8977713073437275,0.18533602713139716,0.16638936737564697
9842,0.8977474931057268,0.18537753210622834,0.16642221472649288
9843,0.8977235948845589,0.18541922546285652,0.1664552136432261
9844,0.8976996121438717,0.1854611086318511,0.1664883652865852
9845,0.8976755443404849,0.18550318306262434,0.16652167083263392
9846,0.8976513909242579,0.18554545022379917,0.166555131473061
9847,0.8976271513379557,0.1855879116035837,0.16658874841548518
9848,0.8976028250171083,0.185630568710157,0.16662252288376936
9849,0.8975784113898697,0.18567342307206527,0.16665645611834354
9850,0.8975539098768714,0.18571647623862603,0.16669054937653388
9851,0.8975293198910721,0.18575972978034688,0.16672480393290406
9852,0.8975046408376034,0.18580318528935355,0.16675922107960392
9853,0.897479872113612,0.18584684437982812,0.1667938021267265
9854,0.8974550131080969,0.1858907086884609,0.1668285484026761
9855,0.8974300632017421,0.18593477987491586,0.16686346125454773
9856,0.8974050217667451,0.18597905962230551,0.16689854204851387
9857,0.897379888166641,0.18602354963768286,0.16693379217022544
9858,0.8973546617561208,0.18606825165254334,0.1669692130252208
9859,0.8973293418808441,0.18611316742334338,0.16700480603934809
9860,0.8973039278772498,0.18615829873203296,0.1670405726591996
9861,0.8972784190723556,0.18620364738660436,0.1670765143525587
9862,0.8972528147835579,0.18624921522165316,0.16711263260885698
9863,0.897227114318422,0.18629500409896138,0.16714892893964972
9864,0.8972013169744667,0.18634101590809196,0.16718540487910016
9865,0.8971754220389451,0.186387252567004,0.16722206198448125
9866,0.897149428788614,0.1864337160226852,0.1672589018366907
9867,0.8971233364895027,0.18648040825180318,0.16729592604078225
9868,0.8970971443966689,0.18652733126137647,0.16733313622651233
9869,0.8970708517539505,0.1865744870894665,0.16737053404890415
